RNAseq_dataset Gene coloc_posterior
GTEx_brain_cortex VARS2 0.000212960915185133
GTEx_brain_cortex SFTA2 0.000267180764521638
GTEx_brain_cortex DPCR1 NA
GTEx_brain_cortex MUC21 NA
GTEx_brain_cortex MUC22 NA
GTEx_brain_cortex C6orf15 NA
GTEx_brain_cortex PSORS1C1 0.000779478657131751
GTEx_brain_cortex CDSN NA
GTEx_brain_cortex PSORS1C2 0.0297437723466292
GTEx_brain_cortex CCHCR1 0.00484685038030082
GTEx_brain_cortex TCF19 0.00242227692852633
GTEx_brain_cortex POU5F1 0.00150041258068119
GTEx_brain_cortex HCG27 0.00088890199166098
GTEx_brain_cortex HLA-C 0.000520061781024047
GTEx_brain_cortex HLA-B 0.000424151463888221
GTEx_brain_cortex MICA 0.00202143210754553
GTEx_brain_cortex MICB 0.000384739882484294
GTEx_brain_cortex MCCD1 NA
GTEx_brain_cortex DDX39B 0.00387930705632099
GTEx_brain_cortex ATP6V1G2-DDX39B NA
GTEx_brain_frontal_cortex HLA-A 0.00485659444784588
GTEx_brain_frontal_cortex ZNRD1 0.0175359577538373
GTEx_brain_frontal_cortex PPP1R11 0.013085567916634
GTEx_brain_frontal_cortex RNF39 0.00453279447671996
GTEx_brain_frontal_cortex TRIM31 NA
GTEx_brain_frontal_cortex TRIM40 NA
GTEx_brain_frontal_cortex TRIM10 NA
GTEx_brain_frontal_cortex TRIM15 NA
GTEx_brain_frontal_cortex TRIM26 0.0670861413413808
GTEx_brain_frontal_cortex TRIM39 0.0100706081569512
GTEx_brain_frontal_cortex TRIM39-RPP21 NA
GTEx_brain_frontal_cortex RPP21 0.00625933002075338
GTEx_brain_frontal_cortex HLA-E 0.0252640966619367
GTEx_brain_frontal_cortex GNL1 0.0131134090758579
GTEx_brain_frontal_cortex PRR3 0.0110138261382135
GTEx_brain_frontal_cortex ABCF1 0.135967917472001
GTEx_brain_frontal_cortex PPP1R10 0.0102698079349107
GTEx_brain_frontal_cortex MRPS18B 0.0105853032555637
GTEx_brain_frontal_cortex ATAT1 0.00987824462853343
GTEx_brain_frontal_cortex C6orf136 0.0283994717929559
GTEx_brain_frontal_cortex DHX16 0.0108168363207333
GTEx_brain_frontal_cortex PPP1R18 0.158352699742449
GTEx_brain_frontal_cortex NRM 0.0318440556180651
GTEx_brain_frontal_cortex MDC1 0.0116869097483251
GTEx_brain_frontal_cortex TUBB 0.00998976163740131
GTEx_brain_frontal_cortex FLOT1 0.200681910444369
GTEx_brain_frontal_cortex IER3 0.00820850722549488
GTEx_brain_frontal_cortex DDR1 0.0136547705928923
GTEx_brain_frontal_cortex GTF2H4 0.011096428413879
GTEx_brain_frontal_cortex VARS2 0.000216186641751478
GTEx_brain_frontal_cortex SFTA2 0.000263588540664278
GTEx_brain_frontal_cortex DPCR1 NA
GTEx_brain_frontal_cortex MUC21 NA
GTEx_brain_frontal_cortex MUC22 NA
GTEx_brain_frontal_cortex C6orf15 NA
GTEx_brain_frontal_cortex PSORS1C1 0.00173449297814523
GTEx_brain_frontal_cortex CDSN NA
GTEx_brain_frontal_cortex PSORS1C2 NA
GTEx_brain_frontal_cortex CCHCR1 0.0214605773547001
GTEx_brain_frontal_cortex TCF19 0.000760761948634146
GTEx_brain_frontal_cortex POU5F1 0.00118293221302814
GTEx_brain_frontal_cortex HCG27 0.00119947729113635
GTEx_brain_frontal_cortex HLA-C 0.000521086813865872
GTEx_brain_frontal_cortex HLA-B 0.000811099801309953
GTEx_brain_frontal_cortex MICA 0.00154037337960925
GTEx_brain_frontal_cortex MICB 0.000416454561107116
GTEx_brain_frontal_cortex MCCD1 NA
GTEx_brain_frontal_cortex DDX39B 0.0194253481209098
GTEx_brain_frontal_cortex ATP6V1G2-DDX39B NA
GTEx_brain_hippocampus HLA-A 0.00466572344158227
GTEx_brain_hippocampus ZNRD1 0.0705259556278942
GTEx_brain_hippocampus PPP1R11 0.0113041332030588
GTEx_brain_hippocampus RNF39 0.00387955398671065
GTEx_brain_hippocampus TRIM31 NA
GTEx_brain_hippocampus TRIM40 NA
GTEx_brain_hippocampus TRIM10 NA
GTEx_brain_hippocampus TRIM15 NA
GTEx_brain_hippocampus TRIM26 0.0125339892241495
GTEx_brain_hippocampus TRIM39 0.0220148351657551
GTEx_brain_hippocampus TRIM39-RPP21 NA
GTEx_brain_hippocampus RPP21 0.000170308939030251
GTEx_brain_hippocampus HLA-E 0.0100994426849267
GTEx_brain_hippocampus GNL1 0.0191958498298251
GTEx_brain_hippocampus PRR3 0.0109103946846681
GTEx_brain_hippocampus ABCF1 0.0105949790905473
GTEx_brain_hippocampus PPP1R10 0.0114518865487017
GTEx_brain_hippocampus MRPS18B 0.0112892588532037
GTEx_brain_hippocampus ATAT1 0.0198991907890314
GTEx_brain_hippocampus C6orf136 0.0155232501576055
GTEx_brain_hippocampus DHX16 0.00894870213916928
GTEx_brain_hippocampus PPP1R18 0.00980825489016879
GTEx_brain_hippocampus NRM 0.0103330373200474
GTEx_brain_hippocampus MDC1 0.00939026790045136
GTEx_brain_hippocampus TUBB 0.00910369205284133
GTEx_brain_hippocampus FLOT1 0.00635474367134883
GTEx_brain_hippocampus IER3 0.0113438924635998
GTEx_brain_hippocampus DDR1 0.0120017504666245
GTEx_brain_hippocampus GTF2H4 0.0100939802494919
GTEx_brain_hippocampus VARS2 0.000213489474775439
GTEx_brain_hippocampus SFTA2 0.000261305599580668
GTEx_brain_hippocampus DPCR1 NA
GTEx_brain_hippocampus MUC21 NA
GTEx_brain_hippocampus MUC22 NA
GTEx_brain_hippocampus C6orf15 NA
GTEx_brain_hippocampus PSORS1C1 0.00124072014916508
GTEx_brain_hippocampus CDSN NA
GTEx_brain_hippocampus PSORS1C2 0.00949819056372222
GTEx_brain_hippocampus CCHCR1 0.0183618454717105
GTEx_brain_hippocampus TCF19 0.000875602061300195
GTEx_brain_hippocampus POU5F1 0.00108475393911915
GTEx_brain_hippocampus HCG27 0.000770452603424232
GTEx_brain_hippocampus HLA-C 0.000522302220492766
GTEx_brain_hippocampus HLA-B 0.00206201218575334
GTEx_brain_hippocampus MICA 0.00207461986079091
GTEx_brain_hippocampus MICB 0.0017094591080878
GTEx_brain_hippocampus MCCD1 NA
GTEx_brain_hippocampus DDX39B 0.021777452963345
GTEx_brain_hippocampus ATP6V1G2-DDX39B NA
GTEx_brain_hypothalamus HLA-A 0.00467452547938559
GTEx_brain_hypothalamus ZNRD1 0.0139199668227615
GTEx_brain_hypothalamus PPP1R11 0.0118997593664355
GTEx_brain_hypothalamus RNF39 0.00225654080790432
GTEx_brain_hypothalamus TRIM31 NA
GTEx_brain_hypothalamus TRIM40 NA
GTEx_brain_hypothalamus TRIM10 NA
GTEx_brain_hypothalamus TRIM15 NA
GTEx_brain_hypothalamus TRIM26 0.0154620230792384
GTEx_brain_hypothalamus TRIM39 0.0734299225441704
GTEx_brain_hypothalamus TRIM39-RPP21 NA
GTEx_brain_hypothalamus RPP21 0.00746242037198431
GTEx_brain_hypothalamus HLA-E 0.0101653642062829
GTEx_brain_hypothalamus GNL1 0.0165318960510766
GTEx_brain_hypothalamus PRR3 0.00988582516411578
GTEx_brain_hypothalamus ABCF1 0.0220932079439636
GTEx_brain_hypothalamus PPP1R10 0.0115577304390433
GTEx_brain_hypothalamus MRPS18B 0.0248770695839169
GTEx_brain_hypothalamus ATAT1 0.00863848520785126
GTEx_brain_hypothalamus C6orf136 0.0107257605815848
GTEx_brain_hypothalamus DHX16 0.00650449869395214
GTEx_brain_hypothalamus PPP1R18 0.0243323953045911
GTEx_brain_hypothalamus NRM 0.0104427557098834
GTEx_brain_hypothalamus MDC1 0.0456054189296554
GTEx_brain_hypothalamus TUBB 0.0108442522342212
GTEx_brain_hypothalamus FLOT1 0.0328722853620243
GTEx_brain_hypothalamus IER3 0.0105222786227113
GTEx_brain_hypothalamus DDR1 0.00588468492179524
GTEx_brain_hypothalamus GTF2H4 0.0187148860900205
GTEx_brain_hypothalamus VARS2 0.000213524369777096
GTEx_brain_hypothalamus SFTA2 0.000262498079622872
GTEx_brain_hypothalamus DPCR1 NA
GTEx_brain_hypothalamus MUC21 NA
GTEx_brain_hypothalamus MUC22 NA
GTEx_brain_hypothalamus C6orf15 NA
GTEx_brain_hypothalamus PSORS1C1 0.00990287041236527
GTEx_brain_hypothalamus CDSN NA
GTEx_brain_hypothalamus PSORS1C2 NA
GTEx_brain_hypothalamus CCHCR1 0.0246966077710895
GTEx_brain_hypothalamus TCF19 0.00067050088909698
GTEx_brain_hypothalamus POU5F1 0.000939902099153328
GTEx_brain_hypothalamus HCG27 0.00283166919463444
GTEx_brain_hypothalamus HLA-C 0.000521477998633058
GTEx_brain_hypothalamus HLA-B 0.00725966418068198
GTEx_brain_hypothalamus MICA 0.00200971464966129
GTEx_brain_hypothalamus MICB 0.00480803333405834
GTEx_brain_hypothalamus MCCD1 NA
GTEx_brain_hypothalamus DDX39B 0.0112726965911874
GTEx_brain_hypothalamus ATP6V1G2-DDX39B NA
GTEx_brain_nucleus_accumbens HLA-A 0.00477993699654193
GTEx_brain_nucleus_accumbens ZNRD1 0.00952518308713328
GTEx_brain_nucleus_accumbens PPP1R11 0.0183828056599562
GTEx_brain_nucleus_accumbens RNF39 0.00378774409776609
GTEx_brain_nucleus_accumbens TRIM31 NA
GTEx_brain_nucleus_accumbens TRIM40 NA
GTEx_brain_nucleus_accumbens TRIM10 NA
GTEx_brain_nucleus_accumbens TRIM15 NA
GTEx_brain_nucleus_accumbens TRIM26 0.0116385388339895
GTEx_brain_nucleus_accumbens TRIM39 0.0102667534837984
GTEx_brain_nucleus_accumbens TRIM39-RPP21 NA
GTEx_brain_nucleus_accumbens RPP21 0.000188058167807267
GTEx_brain_nucleus_accumbens HLA-E 0.0126134479395513
GTEx_brain_nucleus_accumbens GNL1 0.0122931140084782
GTEx_brain_nucleus_accumbens PRR3 0.00959646274335497
GTEx_brain_nucleus_accumbens ABCF1 0.0173642667107305
GTEx_brain_nucleus_accumbens PPP1R10 0.00804428032351874
GTEx_brain_nucleus_accumbens MRPS18B 0.0106383997271863
GTEx_brain_nucleus_accumbens ATAT1 0.0125335479051705
GTEx_brain_nucleus_accumbens C6orf136 0.122860850914401
GTEx_brain_nucleus_accumbens DHX16 0.0102207778518624
GTEx_brain_nucleus_accumbens PPP1R18 0.0143747682714761
GTEx_brain_nucleus_accumbens NRM 0.00984139442255219
GTEx_brain_nucleus_accumbens MDC1 0.0131367943066418
GTEx_brain_nucleus_accumbens TUBB 0.00883012868446349
GTEx_brain_nucleus_accumbens FLOT1 0.671420364492639
GTEx_brain_nucleus_accumbens IER3 0.00804937462342147
GTEx_brain_nucleus_accumbens DDR1 0.0109324421639398
GTEx_brain_nucleus_accumbens GTF2H4 0.014265935667632
GTEx_brain_nucleus_accumbens VARS2 0.000213269239139034
GTEx_brain_nucleus_accumbens SFTA2 0.000261192557940849
GTEx_brain_nucleus_accumbens DPCR1 NA
GTEx_brain_nucleus_accumbens MUC21 NA
GTEx_brain_nucleus_accumbens MUC22 NA
GTEx_brain_nucleus_accumbens C6orf15 NA
GTEx_brain_nucleus_accumbens PSORS1C1 0.00391080875733554
GTEx_brain_nucleus_accumbens CDSN NA
GTEx_brain_nucleus_accumbens PSORS1C2 0.0128297737244153
GTEx_brain_nucleus_accumbens CCHCR1 0.0212652087198694
GTEx_brain_nucleus_accumbens TCF19 0.0057694157133396
GTEx_brain_nucleus_accumbens POU5F1 0.000692217929118034
GTEx_brain_nucleus_accumbens HCG27 0.00234074215987436
GTEx_brain_nucleus_accumbens HLA-C 0.000521577947184671
GTEx_brain_nucleus_accumbens HLA-B 0.0125660047667425
GTEx_brain_nucleus_accumbens MICA 0.00161472249752679
GTEx_brain_nucleus_accumbens MICB 0.26700447781244
GTEx_brain_nucleus_accumbens MCCD1 NA
GTEx_brain_nucleus_accumbens DDX39B 0.0291396198368667
GTEx_brain_nucleus_accumbens ATP6V1G2-DDX39B NA
GTEx_brain_putamen HLA-A 0.00353890819367565
GTEx_brain_putamen ZNRD1 0.0202476561435542
GTEx_brain_putamen PPP1R11 0.0152995467853699
GTEx_brain_putamen RNF39 0.00550476965447443
GTEx_brain_putamen TRIM31 NA
GTEx_brain_putamen TRIM40 NA
GTEx_brain_putamen TRIM10 NA
GTEx_brain_putamen TRIM15 NA
GTEx_brain_putamen TRIM26 0.0913065257413472
GTEx_brain_putamen TRIM39 0.0103165401422918
GTEx_brain_putamen TRIM39-RPP21 NA
GTEx_brain_putamen RPP21 0.000190357963608533
GTEx_brain_putamen HLA-E 0.0482365031030084
GTEx_brain_putamen GNL1 0.0135611304515083
GTEx_brain_putamen PRR3 0.00961392444611125
GTEx_brain_putamen ABCF1 0.0229134819433945
GTEx_brain_putamen PPP1R10 0.011108731342913
GTEx_brain_putamen MRPS18B 0.0146998708930273
GTEx_brain_putamen ATAT1 0.0117700005614409
GTEx_brain_putamen C6orf136 0.0135354309149413
GTEx_brain_putamen DHX16 0.00218507979293029
GTEx_brain_putamen PPP1R18 0.0161962606995779
GTEx_brain_putamen NRM 0.0111781446069656
GTEx_brain_putamen MDC1 0.00999746238306663
GTEx_brain_putamen TUBB 0.0108471701084121
GTEx_brain_putamen FLOT1 0.240482290748034
GTEx_brain_putamen IER3 0.00542951627229831
GTEx_brain_putamen DDR1 0.0159476060669229
GTEx_brain_putamen GTF2H4 0.00878762679961796
GTEx_brain_putamen VARS2 0.000209081434751977
GTEx_brain_putamen SFTA2 0.000262803852984246
GTEx_brain_putamen DPCR1 NA
GTEx_brain_putamen MUC21 NA
GTEx_brain_putamen MUC22 NA
GTEx_brain_putamen C6orf15 NA
GTEx_brain_putamen PSORS1C1 0.00470006967512235
GTEx_brain_putamen CDSN NA
GTEx_brain_putamen PSORS1C2 0.0124807162316502
GTEx_brain_putamen CCHCR1 0.022611145079319
GTEx_brain_putamen TCF19 0.00150981172876122
GTEx_brain_putamen POU5F1 0.000859591821912264
GTEx_brain_putamen HCG27 0.00132478623381858
GTEx_brain_putamen HLA-C 0.000521521627650131
GTEx_brain_putamen HLA-B 0.0410759429069993
GTEx_brain_putamen MICA 0.00138567567152763
GTEx_brain_putamen MICB 0.0585146653444117
GTEx_brain_putamen MCCD1 NA
GTEx_brain_putamen DDX39B 0.00954579819625636
GTEx_brain_putamen ATP6V1G2-DDX39B NA
GTEx_brain_spinal_cord HLA-A 0.00375962112212942
GTEx_brain_spinal_cord ZNRD1 0.11846357286126
GTEx_brain_spinal_cord PPP1R11 0.0121394114889461
GTEx_brain_spinal_cord RNF39 0.00271333690583797
GTEx_brain_spinal_cord TRIM31 NA
GTEx_brain_spinal_cord TRIM40 NA
GTEx_brain_spinal_cord TRIM10 NA
GTEx_brain_spinal_cord TRIM15 NA
GTEx_brain_spinal_cord TRIM26 0.0114343984505205
GTEx_brain_spinal_cord TRIM39 0.010688721702243
GTEx_brain_spinal_cord TRIM39-RPP21 NA
GTEx_brain_spinal_cord RPP21 0.00668057764477598
GTEx_brain_spinal_cord HLA-E 0.00549036144044724
GTEx_brain_spinal_cord GNL1 0.0196462178901495
GTEx_brain_spinal_cord PRR3 0.0128388213034286
GTEx_brain_spinal_cord ABCF1 0.00952172632381116
GTEx_brain_spinal_cord PPP1R10 0.00968300870215536
GTEx_brain_spinal_cord MRPS18B 0.0069168927592521
GTEx_brain_spinal_cord ATAT1 0.018468313102558
GTEx_brain_spinal_cord C6orf136 0.00847391264035561
GTEx_brain_spinal_cord DHX16 0.0497850318125602
GTEx_brain_spinal_cord PPP1R18 0.289838543047815
GTEx_brain_spinal_cord NRM 0.00027876028750541
GTEx_brain_spinal_cord MDC1 0.00194933724010164
GTEx_brain_spinal_cord TUBB 0.00969629306312298
GTEx_brain_spinal_cord FLOT1 0.012128791304041
GTEx_brain_spinal_cord IER3 0.00301663553068581
GTEx_brain_spinal_cord DDR1 0.0183595625413716
GTEx_brain_spinal_cord GTF2H4 0.00993705435575041
GTEx_brain_spinal_cord VARS2 0.000212635445953234
GTEx_brain_spinal_cord SFTA2 0.000266009499332976
GTEx_brain_spinal_cord DPCR1 NA
GTEx_brain_spinal_cord MUC21 NA
GTEx_brain_spinal_cord MUC22 NA
GTEx_brain_spinal_cord C6orf15 NA
GTEx_brain_spinal_cord PSORS1C1 0.000757711180454505
GTEx_brain_spinal_cord CDSN NA
GTEx_brain_spinal_cord PSORS1C2 0.0115049291999889
GTEx_brain_spinal_cord CCHCR1 0.0193687559912368
GTEx_brain_spinal_cord TCF19 0.000803773901041774
GTEx_brain_spinal_cord POU5F1 0.000499122173946403
GTEx_brain_spinal_cord HCG27 0.0046410512831613
GTEx_brain_spinal_cord HLA-C 0.000523696026053124
GTEx_brain_spinal_cord HLA-B 0.000418099414095499
GTEx_brain_spinal_cord MICA 0.00133410621854951
GTEx_brain_spinal_cord MICB 0.063644072456443
GTEx_brain_spinal_cord MCCD1 NA
GTEx_brain_spinal_cord DDX39B 0.0136670986277552
GTEx_brain_spinal_cord ATP6V1G2-DDX39B NA
GTEx_brain_substantia_nigra HLA-A 0.00352351091835695
GTEx_brain_substantia_nigra ZNRD1 0.00500456282920688
GTEx_brain_substantia_nigra PPP1R11 0.0123768798331218
GTEx_brain_substantia_nigra RNF39 0.00581361242039005
GTEx_brain_substantia_nigra TRIM31 NA
GTEx_brain_substantia_nigra TRIM40 NA
GTEx_brain_substantia_nigra TRIM10 NA
GTEx_brain_substantia_nigra TRIM15 NA
GTEx_brain_substantia_nigra TRIM26 0.0315882367850913
GTEx_brain_substantia_nigra TRIM39 0.0224636187421046
GTEx_brain_substantia_nigra TRIM39-RPP21 NA
GTEx_brain_substantia_nigra RPP21 0.0027957527882552
GTEx_brain_substantia_nigra HLA-E 0.00642314226227073
GTEx_brain_substantia_nigra GNL1 0.0152382203558569
GTEx_brain_substantia_nigra PRR3 0.00935412724637269
GTEx_brain_substantia_nigra ABCF1 0.00548632469966388
GTEx_brain_substantia_nigra PPP1R10 0.0582219821199177
GTEx_brain_substantia_nigra MRPS18B 0.0104945525788181
GTEx_brain_substantia_nigra ATAT1 0.0331751967670135
GTEx_brain_substantia_nigra C6orf136 0.031786148074709
GTEx_brain_substantia_nigra DHX16 0.0232640473023197
GTEx_brain_substantia_nigra PPP1R18 0.009843935329426
GTEx_brain_substantia_nigra NRM 0.024424749456642
GTEx_brain_substantia_nigra MDC1 0.0632114977877899
GTEx_brain_substantia_nigra TUBB 0.0112389621147411
GTEx_brain_substantia_nigra FLOT1 0.0743513345183157
GTEx_brain_substantia_nigra IER3 0.022214227411221
GTEx_brain_substantia_nigra DDR1 0.0148017722728289
GTEx_brain_substantia_nigra GTF2H4 0.00955761049940033
GTEx_brain_substantia_nigra VARS2 0.000212114773978979
GTEx_brain_substantia_nigra SFTA2 0.0161242770951052
GTEx_brain_substantia_nigra DPCR1 NA
GTEx_brain_substantia_nigra MUC21 NA
GTEx_brain_substantia_nigra MUC22 NA
GTEx_brain_substantia_nigra C6orf15 NA
GTEx_brain_substantia_nigra PSORS1C1 0.00755062203989115
GTEx_brain_substantia_nigra CDSN NA
GTEx_brain_substantia_nigra PSORS1C2 0.0114269660792983
GTEx_brain_substantia_nigra CCHCR1 0.0403939167014996
GTEx_brain_substantia_nigra TCF19 0.00953195814117621
GTEx_brain_substantia_nigra POU5F1 0.00113117331923811
GTEx_brain_substantia_nigra HCG27 0.00195359525748065
GTEx_brain_substantia_nigra HLA-C 0.000521556196019769
GTEx_brain_substantia_nigra HLA-B 0.0149825820873678
GTEx_brain_substantia_nigra MICA 0.00206776860805334
GTEx_brain_substantia_nigra MICB 0.0266121576895041
GTEx_brain_substantia_nigra MCCD1 NA
GTEx_brain_substantia_nigra DDX39B 0.0799612617111924
GTEx_brain_substantia_nigra ATP6V1G2-DDX39B NA
GTEx_breast HLA-A 0.00563795342144857
GTEx_breast ZNRD1 0.00698749848618137
GTEx_breast PPP1R11 0.0114844238828632
GTEx_breast RNF39 0.0113507214653978
GTEx_breast TRIM31 0.00889755702836487
GTEx_breast TRIM40 NA
GTEx_breast TRIM10 NA
GTEx_breast TRIM15 NA
GTEx_breast TRIM26 0.0120620874082458
GTEx_breast TRIM39 0.012020099136788
GTEx_breast TRIM39-RPP21 NA
GTEx_breast RPP21 0.00452309137641711
GTEx_breast HLA-E 0.00552461514766722
GTEx_breast GNL1 0.0236981062264937
GTEx_breast PRR3 0.00939252598281665
GTEx_breast ABCF1 0.011918074538972
GTEx_breast PPP1R10 0.0101455833059971
GTEx_breast MRPS18B 0.00451221521116927
GTEx_breast ATAT1 0.0157075065442211
GTEx_breast C6orf136 0.0107122213406594
GTEx_breast DHX16 0.000157866881927151
GTEx_breast PPP1R18 0.0298775252339282
GTEx_breast NRM 0.00814075369080626
GTEx_breast MDC1 0.0128923398291716
GTEx_breast TUBB 0.0116298243617065
GTEx_breast FLOT1 0.796708779520141
GTEx_breast IER3 0.0235851955839666
GTEx_breast DDR1 0.0163671019765552
GTEx_breast GTF2H4 0.0128742258211292
GTEx_breast VARS2 0.00022093109268187
GTEx_breast SFTA2 0.000294677211450695
GTEx_breast DPCR1 NA
GTEx_breast MUC21 0.0112781686088699
GTEx_breast MUC22 NA
GTEx_breast C6orf15 0.00572446686977802
GTEx_breast PSORS1C1 0.000320608437782135
GTEx_breast CDSN NA
GTEx_breast PSORS1C2 0.000349101203393531
GTEx_breast CCHCR1 0.000527429076272376
GTEx_breast TCF19 0.0120651234632379
GTEx_breast POU5F1 0.00197039703298608
GTEx_breast HCG27 0.000540285766140811
GTEx_breast HLA-C 0.000519825571900325
GTEx_breast HLA-B 0.000838280779233858
GTEx_breast MICA 0.00169116197729286
GTEx_breast MICB 0.000343283776964361
GTEx_breast MCCD1 0.011216727796101
GTEx_breast DDX39B 0.00926262817039082
GTEx_breast ATP6V1G2-DDX39B NA
GTEx_colon_sigmoid HLA-A 0.00721760383759936
GTEx_colon_sigmoid ZNRD1 0.0109330737087135
GTEx_colon_sigmoid PPP1R11 0.138375512051943
GTEx_colon_sigmoid RNF39 0.0307085047768556
GTEx_colon_sigmoid TRIM31 0.0897556448400401
GTEx_colon_sigmoid TRIM40 0.0114192547009808
GTEx_colon_sigmoid TRIM10 0.0278671456769102
GTEx_colon_sigmoid TRIM15 0.043426314813262
GTEx_colon_sigmoid TRIM26 0.011781620765681
GTEx_colon_sigmoid TRIM39 0.0124640232017604
GTEx_colon_sigmoid TRIM39-RPP21 NA
GTEx_colon_sigmoid RPP21 0.000188398768642925
GTEx_colon_sigmoid HLA-E 0.172326536030118
GTEx_colon_sigmoid GNL1 0.348934405033367
GTEx_colon_sigmoid PRR3 0.0112284950638237
GTEx_colon_sigmoid ABCF1 0.00986876048981342
GTEx_colon_sigmoid PPP1R10 0.00830102596168404
GTEx_colon_sigmoid MRPS18B 0.0191209197439307
GTEx_colon_sigmoid ATAT1 0.018190037926338
GTEx_colon_sigmoid C6orf136 0.0346620339565459
GTEx_colon_sigmoid DHX16 0.00997183694793182
GTEx_colon_sigmoid PPP1R18 0.0168322089298902
GTEx_colon_sigmoid NRM 0.187283347051817
GTEx_colon_sigmoid MDC1 0.00902549148041636
GTEx_colon_sigmoid TUBB 0.0133872315164271
GTEx_colon_sigmoid FLOT1 0.985859232338022
GTEx_colon_sigmoid IER3 0.0102249364873839
GTEx_colon_sigmoid DDR1 0.341828128822219
GTEx_colon_sigmoid GTF2H4 0.330950013467143
GTEx_colon_sigmoid VARS2 0.000214281279697167
GTEx_colon_sigmoid SFTA2 0.00575558052671025
GTEx_colon_sigmoid DPCR1 NA
GTEx_colon_sigmoid MUC21 NA
GTEx_colon_sigmoid MUC22 NA
GTEx_colon_sigmoid C6orf15 NA
GTEx_colon_sigmoid PSORS1C1 0.000320608438099966
GTEx_colon_sigmoid CDSN NA
GTEx_colon_sigmoid PSORS1C2 0.000370768611687463
GTEx_colon_sigmoid CCHCR1 0.00946390813316337
GTEx_colon_sigmoid TCF19 0.0129820806368602
GTEx_colon_sigmoid POU5F1 0.000835510320613517
GTEx_colon_sigmoid HCG27 0.00051685536698714
GTEx_colon_sigmoid HLA-C 0.000520226313476764
GTEx_colon_sigmoid HLA-B 0.000423046657039149
GTEx_colon_sigmoid MICA 0.00120347165570434
GTEx_colon_sigmoid MICB 0.000332308262310022
GTEx_colon_sigmoid MCCD1 NA
GTEx_colon_sigmoid DDX39B 0.0169425495917665
GTEx_colon_sigmoid ATP6V1G2-DDX39B NA
GTEx_colon_transverse HLA-A 0.00731967039299808
GTEx_colon_transverse ZNRD1 0.00197486428906532
GTEx_colon_transverse PPP1R11 0.0115004700530238
GTEx_colon_transverse RNF39 0.00672992425824928
GTEx_colon_transverse TRIM31 0.0380379754487015
GTEx_colon_transverse TRIM40 0.000754880181154608
GTEx_colon_transverse TRIM10 0.059636891232784
GTEx_colon_transverse TRIM15 0.0131909920265464
GTEx_colon_transverse TRIM26 0.0269044329351126
GTEx_colon_transverse TRIM39 0.00877283137916595
GTEx_colon_transverse TRIM39-RPP21 NA
GTEx_colon_transverse RPP21 0.00114192230572583
GTEx_colon_transverse HLA-E 0.028907465008853
GTEx_colon_transverse GNL1 0.00714726898391682
GTEx_colon_transverse PRR3 0.00972703805353707
GTEx_colon_transverse ABCF1 0.00160727666512796
GTEx_colon_transverse PPP1R10 0.0156318396155105
GTEx_colon_transverse MRPS18B 0.0352494793551014
